3.835,51.18269322,0.680000465,914.7070579,0.000379542,2.885493611,0.003447264
3.875,51.18272157,0.680000475,914.7110558,0.000335525,2.887304889,0.001222548
3.915,51.18274993,0.680000485,914.7153073,0.00027749,2.888935197,-0.000863213
3.955,51.1827783,0.680000495,914.7198012,0.000208669,2.890388757,-0.002815168
3.995,51.18280667,0.680000506,914.724526,0.000131383,2.891669806,-0.004638492
4.035,51.18283504,0.680000516,914.7294705,4.73356e-05,2.892782583,-0.006338331
4.075,51.18286342,0.680000526,914.7346237,-4.22025e-05,2.893731328,-0.007919769
4.115,51.1828918,0.680000537,914.739975,-0.000136257,2.894520278,-0.009387799
4.155,51.18292018,0.680000548,914.7455135,-0.000234063,2.89515366,-0.010747307
4.195,51.18294857,0.680000558,914.7512289,-0.000335002,2.895635688,-0.012003065
4.235,51.18297696,0.680000569,914.7571109,-0.000438563,2.895970557,-0.013159721
4.275,51.18300536,0.68000058,914.7631496,-0.00054431,2.896162444,-0.014221794
4.315,51.18303376,0.680000591,914.769335,-0.000650556,2.896215501,-0.01469769
4.355,51.18306217,0.680000602,914.7756576,-0.000726942,2.896133861,-0.011840319
4.395,51.18309058,0.680000613,914.7821079,-0.000758923,2.895921619,-0.009193905
4.435,51.183119,0.680000624,914.7886767,-0.000759657,2.895582828,-0.006740954
4.475,51.18314741,0.680000635,914.795355,-0.00073802,2.895121506,-0.004464738
4.515,51.18317584,0.680000646,914.802134,-0.00070008,2.894541633,-0.002349814
4.555,51.18320427,0.680000657,914.8090051,-0.000649992,2.89384715,-0.000381958
4.595,51.1832327,0.680000669,914.81596,-0.000590607,2.893041954,0.001451911
4.635,51.18326113,0.68000068,914.8229905,-0.000523893,2.892129897,0.003163804
4.675,51.18328957,0.680000692,914.8300887,-0.00045121,2.891114784,0.004764747
4.715,51.18331802,0.680000703,914.8372469,-0.000373504,2.89000037,0.006264851
4.755,51.18334647,0.680000715,914.8444576,-0.000291438,2.888790361,0.007673384
4.795,51.18337492,0.680000727,914.8517133,-0.000205479,2.88748841,0.008998845
4.835,51.18340338,0.680000739,914.8590072,-0.000115959,2.886098117,0.01024902
4.875,51.18343184,0.680000751,914.8663323,-2.31151e-05,2.884623025,0.011431047
4.915,51.1834603,0.680000764,914.8736818,7.28809e-05,2.883066624,0.012551466
4.955,51.18348877,0.680000776,914.8810495,0.000171905,2.881432346,0.013616274
4.995,51.18351725,0.680000789,914.8884289,0.000253139,2.879723573,0.01125977
5.035,51.18354572,0.680000801,914.8958141,0.00028932,2.877943626,0.008573871
5.075,51.18357421,0.680000814,914.9031992,0.000291556,2.876095757,0.006041916
5.115,51.18360269,0.680000828,914.9105785,0.000269007,2.874183158,0.003659329
5.155,51.18363118,0.680000841,914.9179467,0.000228043,2.872208963,0.001421165
5.195,51.18365968,0.680000854,914.9252983,0.000173132,2.870176246,-0.000677722
5.235,51.18368818,0.680000868,914.9326284,0.000107444,2.868088019,-0.002642568
5.275,51.18371668,0.680000881,914.9399321,3.32591e-05,2.865947235,-0.004478619
5.315,51.18374519,0.680000895,914.9472048,-4.77542e-05,2.863756783,-0.006191078
5.355,51.1837737,0.680000908,914.9544417,-0.000134347,2.861519494,-0.007785074
5.395,51.18380221,0.680000922,914.9616388,-0.000225563,2.859238133,-0.009265637
5.435,51.18383073,0.680000936,914.9687918,-0.000320649,2.856915405,-0.01063768
5.475,51.18385926,0.68000095,914.9758967,-0.000418997,2.854553952,-0.011905994
5.515,51.18388779,0.680000964,914.9829498,-0.000520102,2.852156357,-0.01307524
5.555,51.18391632,0.680000978,914.9899474,-0.000623534,2.849725138,-0.014149943
