#time(s),GeodLatitude(degs),GeodLongitude(degs),GeodAltitude(m),alpha deg,beta(pitch)  deg,gamma(roll) deg
682.1,28.23724264,-61.11803425,35386.07309,144.915488,18.04332135,23.13590554
682.2,28.23687027,-61.12035779,35385.04781,144.9287007,18.05597623,23.14212413
682.3,28.23649842,-61.12268106,35384.02242,144.9418192,18.06863202,23.14834522
682.4,28.23612712,-61.12500407,35382.99694,144.9549482,18.08128873,23.15463438
682.5,28.23575634,-61.12732681,35381.97138,144.9681159,18.09400662,23.16093449
682.6,28.2353861,-61.12964928,35380.94573,144.9812662,18.10666516,23.16729428
682.7,28.23501639,-61.13197148,35379.92,144.9944553,18.11938489,23.17359948
682.8,28.23464721,-61.13429342,35378.89421,145.0076551,18.13210555,23.17997282
682.9,28.23427856,-61.13661509,35377.86836,145.0208374,18.14476684,23.18634027
683,28.23391045,-61.13893649,35376.84245,145.0340507,18.15724815,23.19281605
683.1,28.23354287,-61.14125762,35375.81649,145.0473153,18.16936854,23.19937468
683.2,28.23317582,-61.14357849,35374.79048,145.0605537,18.18118824,23.20582769
683.3,28.2328093,-61.14589908,35373.76442,145.0738425,18.19264687,23.2121008
683.4,28.23244331,-61.14821941,35372.73831,145.0871814,18.20374437,23.21819381
683.5,28.23207785,-61.15053947,35371.71213,145.100416,18.2146013,23.22399227
683.6,28.23171293,-61.15285926,35370.6859,145.1137284,18.2251573,23.22948749
683.7,28.23134853,-61.15517878,35369.65959,145.1270129,18.23541232,23.23474491
683.8,28.23098467,-61.15749803,35368.63321,145.1402691,18.24536629,23.23976437
683.9,28.23062133,-61.15981701,35367.60674,145.1535252,18.25507951,23.24455423
684,28.23025853,-61.16213573,35366.58016,145.1667238,18.26443125,23.24903158
684.1,28.22989625,-61.16445417,35365.55348,145.1799217,18.27354215,23.25327903
684.2,28.22953451,-61.16677235,35364.52667,145.1931186,18.28241215,23.25723076
684.3,28.22917329,-61.16909025,35363.49973,145.2063431,18.29110158,23.2608952
684.4,28.2288126,-61.17140789,35362.47264,145.2194697,18.29979144,23.26423231
684.5,28.22845244,-61.17372525,35361.44538,145.2325074,18.30872314,23.26734202
684.6,28.22809281,-61.17604235,35360.41795,145.2456105,18.31777601,23.27027289
684.7,28.22773371,-61.17835917,35359.39034,145.2585963,18.32701042,23.27323061
684.8,28.22737514,-61.18067573,35358.36255,145.2714937,18.33648677,23.27628955
684.9,28.22701709,-61.18299202,35357.33456,145.2845147,18.3462051,23.2793841
685,28.22665957,-61.18530803,35356.30638,145.2975248,18.35610507,23.28270286
685.1,28.22630258,-61.18762378,35355.27801,145.3105242,18.36618672,23.28618024
685.2,28.22594612,-61.18993925,35354.24944,145.3235421,18.37651047,23.28982495
685.3,28.22559018,-61.19225446,35353.22067,145.3365208,18.38695558,23.29368558
685.4,28.22523477,-61.19456939,35352.19171,145.3496245,18.39764286,23.29771378
685.5,28.22487989,-61.19688405,35351.16255,145.3626894,18.40845157,23.30195812
685.6,28.22452554,-61.19919844,35350.1332,145.3757154,18.41938174,23.30635293
685.7,28.22417171,-61.20151256,35349.10365,145.3888383,18.43049378,23.31090699
685.8,28.22381841,-61.20382641,35348.07392,145.4019226,18.44172733,23.31567748
685.9,28.22346563,-61.20613999,35347.04401,145.4149687,18.45308243,23.32059876
686,28.22311339,-61.20845329,35346.01391,145.4281601,18.46449868,23.3256622
686.1,28.22276166,-61.21076633,35344.98363,145.441207,18.47603651,23.3308766
686.2,28.22241047,-61.21307909,35343.95318,145.4543702,18.48757511,23.3362246
686.3,28.22205979,-61.21539158,35342.92257,145.4676022,18.49923533,23.34172371
686.4,28.22170965,-61.21770379,35341.8918,145.4807375,18.51089634,23.34729074
686.5,28.22136003,-61.22001574,35340.86087,145.4939124,18.52261857,23.35300029
686.6,28.22101093,-61.22232741,35339.82979,145.5071268,18.53440204,23.35878658
686.7,28.22066236,-61.22463881,35338.79857,145.5203809,18.54624675,23.36464969
686.8,28.22031432,-61.22694993,35337.76721,145.5335385,18.55809228,23.37064672
686.9,28.2199668,-61.22926078,35336.73571,145.546736,18.56999908,23.37665481
687,28.2196198,-61.23157136,35335.7041,145.5600802,18.58196716,23.382674
687.1,28.21927333,-61.23388167,35334.67236,145.573221,18.59393607,23.38882723
687.2,28.21892738,-61.2361917,35333.6405,145.5864791,18.60590583,23.39498281
687.3,28.21858196,-61.23850146,35332.60853,145.5997476,18.61787643,23.40120663
687.4,28.21823706,-61.24081094,35331.57647,145.6129493,18.62990834,23.40744165
687.5,28.21789268,-61.24312015,35330.5443,145.6262685,18.6419411,23.41374496
687.6,28.21754883,-61.24542908,35329.51204,145.639521,18.65403518,23.42005952
687.7,28.2172055,-61.24773775,35328.4797,145.6527541,18.66606965,23.42636766
687.8,28.2168627,-61.25004613,35327.44727,145.6660276,18.67816546,23.432753
687.9,28.21652041,-61.25235424,35326.41477,145.6792817,18.69020164,23.43913192
688,28.21617865,-61.25466208,35325.3822,145.6925763,18.70229917,23.44552216
688.1,28.21583742,-61.25696964,35324.34957,145.7058815,18.71439756,23.4519808
688.2,28.2154967,-61.25927692,35323.31689,145.7190899,18.72649682,23.45837597
688.3,28.21515651,-61.26158393,35322.28415,145.7324164,18.73859694,23.46483955
688.4,28.21481684,-61.26389067,35321.25137,145.7456459,18.75069793,23.47130561
688.5,28.21447769,-61.26619713,35320.21855,145.7589634,18.76273928,23.47776523
688.6,28.21413906,-61.26850331,35319.1857,145.7722781,18.77453942,23.48438951
688.7,28.21380095,-61.27080922,35318.15281,145.78562,18.78615883,23.49092339
688.8,28.21346337,-61.27311485,35317.1199,145.7990663,18.79753695,23.49742381
688.9,28.2131263,-61.2754202,35316.08696,145.8124014,18.80867372,23.50375866
689,28.21278976,-61.27772528,35315.05399,145.8257326,18.8195691,23.50992778
689.1,28.21245373,-61.28003008,35314.02098,145.83909,18.83028358,23.51587399
689.2,28.21211823,-61.2823346,35312.98794,145.8524736,18.84081713,23.5217292
689.3,28.21178325,-61.28463885,35311.95486,145.8657446,18.85110916,23.52735225
689.4,28.21144879,-61.28694282,35310.92174,145.8790717,18.86128074,23.532761
689.5,28.21111484,-61.28924651,35309.88857,145.8923938,18.87121072,23.53806939
689.6,28.21078142,-61.29154993,35308.85534,145.9057104,18.88089908,23.54314522
689.7,28.21044852,-61.29385306,35307.82205,145.9189747,18.89046688,23.54807244
689.8,28.21011613,-61.29615592,35306.78869,145.9322637,18.89985355,23.55277588
689.9,28.20978426,-61.29845851,35305.75525,145.9455307,18.90918018,23.55727351
690,28.20945292,-61.30076081,35304.72172,145.9587287,18.9185679,23.56151729
690.1,28.20912209,-61.30306284,35303.68809,145.9718886,18.92807729,23.56571446
690.2,28.20879178,-61.30536459,35302.65437,145.9850411,18.93776894,23.56980804
690.3,28.20846198,-61.30766606,35301.62055,145.9981557,18.94758231,23.57392117
690.4,28.20813271,-61.30996725,35300.58662,146.0113408,18.95751742,23.57812
690.5,28.20780395,-61.31226816,35299.55259,146.0243798,18.9675743,23.58240459
690.6,28.20747571,-61.3145688,35298.51845,146.0375205,18.97781354,23.5867841
690.7,28.20714799,-61.31686916,35297.48421,146.0507323,18.98817461,23.59131564
690.8,28.20682078,-61.31916924,35296.44986,146.0638758,18.99859691,23.59592405
690.9,28.2064941,-61.32146904,35295.4154,146.0770132,19.00920167,23.60069376
691,28.20616792,-61.32376856,35294.38085,146.0902221,19.01992831,23.60561574
691.1,28.20584227,-61.3260678,35293.34619,146.1033631,19.03071626,23.61068096
691.2,28.20551713,-61.32836676,35292.31144,146.1165759,19.04162613,23.61583247
691.3,28.20519251,-61.33066544,35291.2766,146.1298609,19.05265795,23.62107034
691.4,28.20486841,-61.33296384,35290.24166,146.1430469,19.0636905,23.62650866
691.5,28.20454482,-61.33526197,35289.20664,146.1561965,19.07484504,23.63196732
691.6,28.20422174,-61.33755981,35288.17154,146.1694961,19.08606095,23.63756954
691.7,28.20389919,-61.33985737,35287.13635,146.1827282,19.09733826,23.64324922
691.8,28.20357714,-61.34215466,35286.1011,146.1960018,19.10867698,23.6490064
691.9,28.20325562,-61.34445166,35285.06577,146.2092855,19.12001647,23.65483194
692,28.20293461,-61.34674838,35284.03037,146.2225018,19.13141738,23.66073506
692.1,28.20261411,-61.34904482,35282.99491,146.2357598,19.14287973,23.6666496
692.2,28.20229413,-61.35134098,35281.9594,146.2491373,19.15434288,23.67269881
692.3,28.20197466,-61.35363686,35280.92383,146.2623382,19.16586748,23.67875951
692.4,28.20165571,-61.35593246,35279.88821,146.2756587,19.17739289,23.68488873
692.5,28.20133727,-61.35822777,35278.85255,146.2890213,19.18897977,23.69102949
692.6,28.20101935,-61.36052281,35277.81685,146.302285,19.20056747,23.69717256
692.7,28.20070194,-61.36281756,35276.78111,146.3155591,19.21215598,23.70345047
692.8,28.20038504,-61.36511203,35275.74535,146.3289531,19.22374531,23.70966445
692.9,28.20006866,-61.36740622,35274.70956,146.3422799,19.23539614,23.71595633
693,28.19975279,-61.36970013,35273.67375,146.3556173,19.2470478,23.72225058
693.1,28.19943743,-61.37199375,35272.63793,146.3688238,19.25863959,23.72853788
693.2,28.19912259,-61.37428709,35271.6021,146.3821822,19.2702929,23.73490316
693.3,28.19880826,-61.37658015,35270.56627,146.3955512,19.28194703,23.74127083
693.4,28.19849444,-61.37887293,35269.53043,146.4088211,19.293602,23.74757456
693.5,28.19818114,-61.38116542,35268.4946,146.4222113,19.30525779,23.75401333
693.6,28.19786834,-61.38345763,35267.45878,146.4355023,19.31691442,23.76038817
693.7,28.19755606,-61.38574956,35266.42298,146.4489138,19.32857188,23.7667654
693.8,28.1972443,-61.3880412,35265.38719,146.462226,19.34023017,23.77321138
693.9,28.19693304,-61.39033256,35264.35143,146.4755488,19.35188929,23.77959341
694,28.19662229,-61.39262364,35263.3157,146.4888499,19.36348852,23.78603481
694.1,28.19631206,-61.39491443,35262.28,146.5022394,19.37502783,23.79246919
694.2,28.19600234,-61.39720494,35261.24435,146.515685,19.38644648,23.79895348
694.3,28.19569313,-61.39949517,35260.20873,146.5290116,19.39762296,23.80546878
694.4,28.19538443,-61.40178511,35259.17315,146.5424717,19.40861796,23.81182525
694.5,28.19507624,-61.40407476,35258.13762,146.5558448,19.41943145,23.81808916
694.6,28.19476856,-61.40636413,35257.10212,146.5692407,19.4300634,23.82426042
694.7,28.19446139,-61.40865322,35256.06667,146.5825814,19.44057451,23.83021555
694.8,28.19415473,-61.41094202,35255.03125,146.5959446,19.45090402,23.83607781
694.9,28.19384858,-61.41323054,35253.99586,146.6093953,19.46117342,23.84179964
695,28.19354294,-61.41551877,35252.96049,146.6227252,19.47120038,23.84735249
695.1,28.1932378,-61.41780672,35251.92515,146.6361096,19.48110641,23.85275522
695.2,28.19293318,-61.42009438,35250.88983,146.6494053,19.49083071,23.85806469
695.3,28.19262907,-61.42238175,35249.85452,146.6627552,19.50043403,23.8631574
695.4,28.19232547,-61.42466884,35248.81922,146.6760487,19.50991635,23.86816618
695.5,28.19202237,-61.42695565,35247.78391,146.6893512,19.51939923,23.8729771
695.6,28.19171978,-61.42924216,35246.7486,146.7025847,19.52894345,23.87759964
695.7,28.1914177,-61.4315284,35245.71328,146.7157821,19.53860983,23.8821763
695.8,28.19111613,-61.43381434,35244.67794,146.7290543,19.54839839,23.8867736
695.9,28.19081507,-61.4361,35243.64258,146.7422577,19.55824835,23.89131553
696,28.19051451,-61.43838538,35242.6072,146.7554253,19.56822053,23.89594467
696.1,28.19021446,-61.44067047,35241.5718,146.7686682,19.57831495,23.90066111
696.2,28.18991492,-61.44295527,35240.53639,146.7818756,19.58853163,23.9054649
696.3,28.18961589,-61.44523978,35239.50095,146.7951255,19.59880978,23.91034652
696.4,28.18931736,-61.44752401,35238.46549,146.808307,19.6091494,23.91537256
696.5,28.18901934,-61.44980795,35237.43002,146.8215643,19.61961135,23.92048614
696.6,28.18872182,-61.45209161,35236.39452,146.8347866,19.63019564,23.92568735
696.7,28.18842482,-61.45437497,35235.35902,146.8480187,19.64078063,23.93095699
696.8,28.18812831,-61.45665805,35234.3235,146.8613271,19.65148799,23.93638094
696.9,28.18783232,-61.45894085,35233.28797,146.8745675,19.66225692,23.94188306
697,28.18753683,-61.46122335,35232.25243,146.8878512,19.67308741,23.94746341
697.1,28.18724184,-61.46350557,35231.21688,146.901145,19.68391863,23.95311237
697.2,28.18694737,-61.4657875,35230.18133,146.9144822,19.69481145,23.95883964
697.3,28.18665339,-61.46806914,35229.14579,146.9277516,19.70576586,23.96457867
697.4,28.18635992,-61.47035049,35228.11024,146.9411763,19.71678189,23.97046271
697.5,28.18606696,-61.47263155,35227.0747,146.9544997,19.72779868,23.97634889
697.6,28.1857745,-61.47491233,35226.03917,146.9678333,19.73881623,23.98230384
697.7,28.18548255,-61.47719281,35225.00366,146.9810992,19.74989541,23.9883373
697.8,28.1851911,-61.47947301,35223.96816,146.9945208,19.76103625,23.9943827
697.9,28.18490016,-61.48175292,35222.93268,147.0078074,19.77211698,24.00042058
698,28.18460971,-61.48403254,35221.89722,147.021138,19.78325936,24.00653706
698.1,28.18431978,-61.48631187,35220.86179,147.0344791,19.79440253,24.01272244
698.2,28.18403034,-61.48859091,35219.82638,147.0478644,19.80560738,24.01885318
698.3,28.18374141,-61.49086967,35218.79102,147.0612264,19.81675211,24.02504308
698.4,28.18345299,-61.49314813,35217.75568,147.0746328,19.82795853,24.03131171
698.5,28.18316506,-61.4954263,35216.72039,147.0880497,19.83916574,24.03751594
698.6,28.18287764,-61.49770418,35215.68515,147.1013311,19.85031283,24.04377935
698.7,28.18259073,-61.49998177,35214.64995,147.1147691,19.86152162,24.05005485
698.8,28.18230431,-61.50225907,35213.6148,147.1281055,19.8727312,24.05633266
698.9,28.1820184,-61.50453609,35212.57971,147.1415648,19.88394157,24.06261276
699,28.18173299,-61.50681281,35211.54467,147.1549223,19.89515274,24.06896191
699.1,28.18144808,-61.50908924,35210.5097,147.1682904,19.9063647,24.07524664
699.2,28.18116368,-61.51136538,35209.47479,147.1816348,19.91751652,24.08159055
699.3,28.18087977,-61.51364122,35208.43996,147.195024,19.92873006,24.08794665
699.4,28.18059637,-61.51591678,35207.40519,147.2084238,19.9399444,24.09423831
699.5,28.18031347,-61.51819205,35206.3705,147.2218343,19.95115954,24.10059906
699.6,28.18003107,-61.52046702,35205.3359,147.235221,19.96231452,24.10695223
699.7,28.17974917,-61.5227417,35204.30137,147.2486965,19.97340932,24.1133646
699.8,28.17946777,-61.52501609,35203.26693,147.2620792,19.98432201,24.11974949
699.9,28.17918687,-61.52729019,35202.23258,147.2755942,19.99505253,24.12617364
700,28.17890647,-61.529564,35201.19831,147.2890505,20.00566184,24.13244648
700.1,28.17862657,-61.53183751,35200.16413,147.3024132,20.01608893,24.13862479
700.2,28.17834718,-61.53411074,35199.13004,147.3159424,20.02639474,24.14471842
700.3,28.17806828,-61.53638366,35198.09602,147.3292992,20.03657925,24.15066047
700.4,28.17778988,-61.5386563,35197.06208,147.3427095,20.04664244,24.15651767
700.5,28.17751198,-61.54092865,35196.02822,147.3561731,20.05658429,24.16222311
700.6,28.17723458,-61.5432007,35194.99442,147.3695419,20.06634377,24.16776669
700.7,28.17695768,-61.54547246,35193.96069,147.3829638,20.07598185,24.17322516
700.8,28.17668128,-61.54774392,35192.92702,147.3963601,20.08555952,24.17860847
700.9,28.17640537,-61.5500151,35191.8934,147.4096612,20.09495474,24.18376278
701,28.17612997,-61.55228598,35190.85983,147.4230497,20.10428951,24.18884178
701.1,28.17585506,-61.55455656,35189.8263,147.4363341,20.11362485,24.19378858
701.2,28.17558065,-61.55682686,35188.79281,147.4496977,20.12308278,24.19855633
701.3,28.17530674,-61.55909686,35187.75934,147.4629921,20.1326023,24.20333569
701.4,28.17503333,-61.56136656,35186.72591,147.4762174,20.14218344,24.20805977
701.5,28.17476041,-61.56363598,35185.6925,147.4894087,20.15188722,24.21280556
701.6,28.17448799,-61.56590509,35184.65911,147.5026797,20.16171368,24.21764005
701.7,28.17421607,-61.56817392,35183.62574,147.5159954,20.1716018,24.22255321
701.8,28.17394464,-61.57044245,35182.5924,147.5292423,20.18155159,24.22754509
701.9,28.17367371,-61.57271069,35181.55907,147.5425693,20.19162411,24.23255889
702,28.17340328,-61.57497863,35180.52577,147.5558277,20.20175834,24.23771847
702.1,28.17313334,-61.57724627,35179.49249,147.5691312,20.21195427,24.24295692
702.2,28.1728639,-61.57951363,35178.45923,147.5823661,20.22221194,24.24834128
702.3,28.17259496,-61.58178068,35177.42599,147.5957956,20.23259241,24.25374779
702.4,28.17232651,-61.58404745,35176.39278,147.6091213,20.24297357,24.2592232
702.5,28.17205855,-61.58631392,35175.35959,147.6223786,20.2534165,24.26484468
702.6,28.1717911,-61.58858009,35174.32643,147.6357955,20.2639212,24.2704783
702.7,28.17152414,-61.59084596,35173.29331,147.6491442,20.2744877,24.27619111
702.8,28.17125767,-61.59311155,35172.26021,147.6625031,20.28505492,24.28197296
702.9,28.1709917,-61.59537683,35171.22715,147.6759079,20.29568394,24.28783408
703,28.17072622,-61.59764182,35170.19412,147.6892088,20.3063137,24.29369729
703.1,28.17046124,-61.59990652,35169.16113,147.70267,20.31700528,24.29963983
703.2,28.17019675,-61.60217092,35168.12817,147.7160274,20.3276976,24.30565154
703.3,28.16993275,-61.60443502,35167.09527,147.7294309,20.33845177,24.31167563
703.4,28.16966925,-61.60669882,35166.0624,147.742845,20.34920668,24.31776893
703.5,28.16940625,-61.60896233,35165.02959,147.7562695,20.35996234,24.32386442
703.6,28.16914373,-61.61122555,35163.99682,147.7695899,20.37071876,24.32996209
703.7,28.16888171,-61.61348846,35162.9641,147.7830715,20.38153704,24.33613929
703.8,28.16862019,-61.61575108,35161.93144,147.7964129,20.39229496,24.34230843
703.9,28.16835915,-61.6180134,35160.89884,147.8099156,20.40311475,24.34855717
704,28.16809861,-61.62027543,35159.8663,147.8233141,20.41393531,24.35474103
704.1,28.16783857,-61.62253716,35158.83381,147.8367232,20.42475663,24.36099424
704.2,28.16757901,-61.62479859,35157.8014,147.8501429,20.43557871,24.36724969
704.3,28.16731995,-61.62705972,35156.76905,147.8635732,20.44640155,24.37357451
704.4,28.16706138,-61.62932056,35155.73677,147.8770505,20.45728631,24.3798448
704.5,28.1668033,-61.63158109,35154.70457,147.8905021,20.46811068,24.38617415
704.6,28.16654571,-61.63384133,35153.67244,147.9039643,20.47893581,24.39243862
704.7,28.16628862,-61.63610127,35152.64039,147.917322,20.48976171,24.3987725
704.8,28.16603202,-61.63836092,35151.60843,147.9308421,20.50064954,24.40511902
704.9,28.1657759,-61.64062026,35150.57654,147.9443363,20.51147698,24.41145745
705,28.16552028,-61.64287931,35149.54475,147.957726,20.52230517,24.41779816
705.1,28.16526515,-61.64513805,35148.51304,147.9711263,20.53313414,24.42414114
705.2,28.16501051,-61.6473965,35147.48142,147.9846527,20.54396387,24.4305536
705.3,28.16475636,-61.64965465,35146.4499,147.9981163,20.55467198,24.4369475
705.4,28.16450271,-61.6519125,35145.41848,148.0116326,20.56525846,24.44339001
